PERSON_ID;FIRST_NAME;LAST_NAME;DISPLAY_FIRST_LAST;DISPLAY_LAST_COMMA_FIRST;DISPLAY_FI_LAST;PLAYER_SLUG;BIRTHDATE;SCHOOL;COUNTRY;LAST_AFFILIATION;HEIGHT;WEIGHT;SEASON_EXP;JERSEY;POSITION;ROSTERSTATUS;GAMES_PLAYED_CURRENT_SEASON_FLAG;TEAM_ID;TEAM_NAME;TEAM_ABBREVIATION;TEAM_CODE;TEAM_CITY;PLAYERCODE;FROM_YEAR;TO_YEAR;DLEAGUE_FLAG;NBA_FLAG;GAMES_PLAYED_FLAG;DRAFT_YEAR;DRAFT_ROUND;DRAFT_NUMBER;GREATEST_75_FLAG;clean_name;Salary
203901;Elfrid;Payton;Elfrid Payton;Payton, Elfrid;E. Payton;elfrid-payton;1994-02-22T00:00:00;Louisana-Lafayette;USA;Louisana-Lafayette/USA;06. Mrz;195.0;8;4.0;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;elfrid_payton;2014;2024;Y;Y;Y;2014;1;10;N;elfridpayton;
1627780;Gary;Payton II;Gary Payton II;Payton II, Gary;G. Payton II;gary-payton-ii;1992-12-01T00:00:00;Oregon State;USA;Oregon State/USA;06. Feb;195.0;8;0.0;Guard;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;gary_payton_ii;2016;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;garypaytonii;8715000.0
1641809;Drew;Peterson;Drew Peterson;Peterson, Drew;D. Peterson;drew-peterson;1999-11-09T00:00:00;Southern California;USA;Southern California/USA;06. Sep;205.0;1;13.0;Forward;Active;Y;1610612738;Celtics;BOS;celtics;Boston;drew_peterson;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;drewpeterson;
1641763;Julian;Phillips;Julian Phillips;Phillips, Julian;J. Phillips;julian-phillips;2003-11-05T00:00:00;Tennessee;USA;Tennessee/USA;06. Aug;198.0;1;15.0;Forward;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;julian_phillips;2023;2024;Y;Y;Y;2023;2;35;N;julianphillips;1600000.0
1629618;Jalen;Pickett;Jalen Pickett;Pickett, Jalen;J. Pickett;jalen-pickett;1999-10-22T00:00:00;Penn State;USA;Penn State/USA;06. Feb;202.0;1;24.0;Guard;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;jalen_pickett;2023;2024;Y;Y;Y;2023;2;32;N;jalenpickett;2019706.0
1630590;Scotty;Pippen Jr.;Scotty Pippen Jr.;Pippen Jr., Scotty;S. Pippen Jr.;scotty-pippen-jr;2000-11-10T00:00:00;Vanderbilt;USA;Vanderbilt/USA;06. Jan;170.0;2;1.0;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;scotty_pippen_jr;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;scottypippenjr.;
1631342;Daeqwon;Plowden;Daeqwon Plowden;Plowden, Daeqwon;D. Plowden;daeqwon-plowden;1998-08-29T00:00:00;Bowling Green;USA;Bowling Green/USA;06. Jun;216.0;0;29.0;Guard-Forward;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;daeqwon_plowden;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;daeqwonplowden;
203486;Mason;Plumlee;Mason Plumlee;Plumlee, Mason;M. Plumlee;mason-plumlee;1990-03-05T00:00:00;Duke;USA;Duke/USA;06. Okt;254.0;11;22.0;Forward-Center;Active;Y;1610612756;Suns;PHX;suns;Phoenix;mason_plumlee;2013;2024;Y;Y;Y;2013;1;22;N;masonplumlee;5000000.0
1641764;Brandin;Podziemski;Brandin Podziemski;Podziemski, Brandin;B. Podziemski;brandin-podziemski;2003-02-25T00:00:00;Santa Clara;USA;Santa Clara/USA;06. Apr;205.0;1;2.0;Guard;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;brandon_podziemski;2023;2024;Y;Y;Y;2023;1;19;N;brandinpodziemski;3352440.0
1627751;Jakob;Poeltl;Jakob Poeltl;Poeltl, Jakob;J. Poeltl;jakob-poeltl;1995-10-15T00:00:00;Utah;Austria;Utah/Austria;7-0;260.0;8;19.0;Center;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;jakob_poeltl;2016;2024;Y;Y;Y;2016;1;9;N;jakobpoeltl;19500000.0
1629673;Jordan;Poole;Jordan Poole;Poole, Jordan;J. Poole;jordan-poole;1999-06-19T00:00:00;Michigan;USA;Michigan/USA;06. Apr;194.0;5;13.0;Guard;Active;Y;1610612764;Wizards;WAS;wizards;Washington;jordan_poole;2019;2024;Y;Y;Y;2019;1;28;N;jordanpoole;27955357.0
1641854;Craig;Porter Jr.;Craig Porter Jr.;Porter Jr., Craig;C. Porter Jr.;craig-porter-jr;2000-02-26T00:00:00;Wichita State;USA;Wichita State/USA;06. Jan;180.0;1;9.0;Guard;Active;Y;1610612739;Cavaliers;CLE;cavaliers;Cleveland;craig_porter;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;craigporterjr.;1500000.0
1629645;Kevin;Porter Jr.;Kevin Porter Jr.;Porter Jr., Kevin;K. Porter Jr.;kevin-porter-jr;2000-05-04T00:00:00;Southern California;USA;Southern California/USA;06. Apr;203.0;4;3.0;Guard-Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;kevin_porter_jr;2019;2024;Y;Y;Y;2019;1;30;N;kevinporterjr.;15860000.0
1629008;Michael;Porter Jr.;Michael Porter Jr.;Porter Jr., Michael;M. Porter Jr.;michael-porter-jr;1998-06-29T00:00:00;Missouri;USA;Missouri/USA;06. Okt;218.0;5;1.0;Forward;Active;Y;1610612743;Nuggets;DEN;nuggets;Denver;michael_porter_jr;2018;2024;N;Y;Y;2018;1;14;N;michaelporterjr.;33386850.0
1626171;Bobby;Portis;Bobby Portis;Portis, Bobby;B. Portis;bobby-portis;1995-02-10T00:00:00;Arkansas;USA;Arkansas/USA;06. Okt;250.0;9;9.0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;bobby_portis;2015;2024;Y;Y;Y;2015;1;22;N;bobbyportis;11710818.0
204001;Kristaps;Porziņģis;Kristaps Porziņģis;Porziņģis, Kristaps;K. Porziņģis;kristaps-porziņģis;1995-08-02T00:00:00;Cajasol Sevilla;Latvia;Cajasol Sevilla/Latvia;07. Feb;240.0;8;8.0;Forward-Center;Active;Y;1610612738;Celtics;BOS;celtics;Boston;kristaps_porzingis;2015;2024;N;Y;Y;2015;1;4;N;kristapsporziņģis;29268293.0
1642366;Quinten;Post;Quinten Post;Post, Quinten;Q. Post;quinten-post;2000-03-21T00:00:00;Boston College;Netherlands;Boston College/Netherlands;7-0;238.0;0;21.0;Center;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;quinten_post;2024;2024;Y;Y;Y;2024;2;52;N;quintenpost;
1630695;Micah;Potter;Micah Potter;Potter, Micah;M. Potter;micah-potter;1998-04-06T00:00:00;Wisconsin;USA;Wisconsin/USA;06. Sep;248.0;3;25.0;Center;Active;Y;1610612762;Jazz;UTA;jazz;Utah;micah_potter;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;micahpotter;
203939;Dwight;Powell;Dwight Powell;Powell, Dwight;D. Powell;dwight-powell;1991-07-20T00:00:00;Stanford;Canada;Stanford/Canada;06. Okt;240.0;10;7.0;Forward-Center;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;dwight_powell;2014;2024;Y;Y;Y;2014;2;45;N;dwightpowell;4000000.0
1626181;Norman;Powell;Norman Powell;Powell, Norman;N. Powell;norman-powell;1993-05-25T00:00:00;UCLA;USA;UCLA/USA;06. Apr;215.0;9;24.0;Guard;Active;Y;1610612746;Clippers;LAC;clippers;LA;norman_powell;2015;2024;Y;Y;Y;2015;2;46;N;normanpowell;18000000.0
1627752;Taurean;Prince;Taurean Prince;Prince, Taurean;T. Prince;taurean-prince;1994-03-22T00:00:00;Baylor;USA;Baylor/USA;06. Jun;218.0;8;12.0;Forward;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;taurean_prince;2016;2024;Y;Y;Y;2016;1;12;N;taureanprince;7455000.0
1630202;Payton;Pritchard;Payton Pritchard;Pritchard, Payton;P. Pritchard;payton-pritchard;1998-01-28T00:00:00;Oregon;USA;Oregon/USA;06. Jan;195.0;4;11.0;Guard;Active;Y;1610612738;Celtics;BOS;celtics;Boston;payton_pritchard;2020;2024;N;Y;Y;2020;1;26;N;paytonpritchard;4037278.0
1641765;Olivier-Maxence;Prosper;Olivier-Maxence Prosper;Prosper, Olivier-Maxence;O. Prosper;olivier-maxence-prosper;2002-07-03T00:00:00;Marquette;Canada;Marquette/Canada;06. Jul;230.0;1;8.0;Forward;Active;Y;1610612742;Mavericks;DAL;mavericks;Dallas;olivier-maxence_prosper;2023;2024;Y;Y;Y;2023;1;24;N;olivier-maxenceprosper;2733360.0
1642389;Zyon;Pullin;Zyon Pullin;Pullin, Zyon;Z. Pullin;zyon-pullin;2001-03-03T00:00:00;Florida;USA;Florida/USA;06. Apr;206.0;0;;Guard;Active;Y;1610612763;Grizzlies;MEM;grizzlies;Memphis;zyon_pullin;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;zyonpullin;
1630243;Trevelin;Queen;Trevelin Queen;Queen, Trevelin;T. Queen;trevelin-queen;1997-02-25T00:00:00;New Mexico State;USA;New Mexico State/USA;06. Mai;190.0;3;12.0;Guard;Active;Y;1610612753;Magic;ORL;magic;Orlando;trevelin_queen;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;trevelinqueen;
1629674;Neemias;Queta;Neemias Queta;Queta, Neemias;N. Queta;neemias-queta;1999-07-13T00:00:00;Utah State;Portugal;Utah State/Portugal;7-0;248.0;3;88.0;Center;Active;Y;1610612738;Celtics;BOS;celtics;Boston;neemias_queta;2021;2024;Y;Y;Y;2021;2;39;N;neemiasqueta;
1630193;Immanuel;Quickley;Immanuel Quickley;Quickley, Immanuel;I. Quickley;immanuel-quickley;1999-06-17T00:00:00;Kentucky;USA;Kentucky/USA;06. Feb;190.0;4;5.0;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;immanuel_quickley;2020;2024;N;Y;Y;2020;1;25;N;immanuelquickley;4171548.0
1631311;Lester;Quinones;Lester Quinones;Quinones, Lester;L. Quinones;lester-quinones;2000-11-16T00:00:00;Memphis;USA;Memphis/USA;06. Apr;208.0;2;22.0;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;lester_quinones;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;lesterquinones;548815.0
203944;Julius;Randle;Julius Randle;Randle, Julius;J. Randle;julius-randle;1994-11-29T00:00:00;Kentucky;USA;Kentucky/USA;06. Sep;250.0;10;30.0;Forward-Center;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;julius_randle;2014;2024;N;Y;Y;2014;1;7;N;juliusrandle;28226880.0
1641871;Duop;Reath;Duop Reath;Reath, Duop;D. Reath;duop-reath;1996-06-26T00:00:00;Louisiana State;South Sudan;Louisiana State/South Sudan;06. Sep;245.0;1;26.0;Center;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;duop_reath;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;duopreath;1951220.0
1630559;Austin;Reaves;Austin Reaves;Reaves, Austin;A. Reaves;austin-reaves;1998-05-29T00:00:00;Oklahoma;USA;Oklahoma/USA;06. Mai;197.0;3;15.0;Guard;Active;Y;1610612747;Lakers;LAL;lakers;Los Angeles;austin_reaves;2021;2024;N;Y;Y;Undrafted;Undrafted;Undrafted;N;austinreaves;12015150.0
1629629;Cam;Reddish;Cam Reddish;Reddish, Cam;C. Reddish;cam-reddish;1999-09-01T00:00:00;Duke;USA;Duke/USA;06. Jul;217.0;5;;Forward-Guard;Inactive;Y;0;;;;;cameron_reddish;2019;2024;N;Y;Y;2019;1;10;N;camreddish;2165000.0
1630194;Paul;Reed;Paul Reed;Reed, Paul;P. Reed;paul-reed;1999-06-14T00:00:00;DePaul;USA;DePaul/USA;06. Sep;210.0;4;7.0;Forward;Active;Y;1610612765;Pistons;DET;pistons;Detroit;paul_reed;2020;2024;Y;Y;Y;2020;2;58;N;paulreed;7723000.0
1642024;Alex;Reese;Alex Reese;Reese, Alex;A. Reese;alex-reese;1999-05-21T00:00:00;Alabama;USA;Alabama/USA;06. Sep;245.0;0;65.0;Forward-Center;Active;Y;1610612755;76ers;PHI;sixers;Philadelphia;alex_reese;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;alexreese;
1641810;Antonio;Reeves;Antonio Reeves;Reeves, Antonio;A. Reeves;antonio-reeves;2002-11-20T00:00:00;Kentucky;USA;Kentucky/USA;06. Mai;205.0;0;12.0;Guard;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;antonio_reeves;2024;2024;Y;Y;Y;2024;2;47;N;antonioreeves;
1629675;Naz;Reid;Naz Reid;Reid, Naz;N. Reid;naz-reid;1999-08-26T00:00:00;Louisiana State;USA;Louisiana State/USA;06. Sep;264.0;5;11.0;Center-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;naz_reid;2019;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;nazreid;12950400.0
1631197;Jared;Rhoden;Jared Rhoden;Rhoden, Jared;J. Rhoden;jared-rhoden;1999-08-27T00:00:00;Seton Hall;USA;Seton Hall/USA;06. Mai;210.0;2;8.0;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;jared_rhoden;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jaredrhoden;
1630208;Nick;Richards;Nick Richards;Richards, Nick;N. Richards;nick-richards;1997-11-29T00:00:00;Kentucky;Jamaica;Kentucky/Jamaica;7-0;245.0;4;2.0;Center;Active;Y;1610612756;Suns;PHX;suns;Phoenix;nick_richards;2020;2024;Y;Y;Y;2020;2;42;N;nickrichards;5000000.0
1626196;Josh;Richardson;Josh Richardson;Richardson, Josh;J. Richardson;josh-richardson;1993-09-15T00:00:00;Tennessee;USA;Tennessee/USA;06. Mai;200.0;9;;Guard;Inactive;Y;0;;;;;josh_richardson;2015;2024;Y;Y;Y;2015;2;40;N;joshrichardson;2891467.0
1642258;Zaccharie;Risacher;Zaccharie Risacher;Risacher, Zaccharie;Z. Risacher;zaccharie-risacher;2005-04-08T00:00:00;JL Bourg-en-Bresse;France;JL Bourg-en-Bresse/France;06. Aug;200.0;0;10.0;Forward;Active;Y;1610612737;Hawks;ATL;hawks;Atlanta;tmp_zaccharie_risacher;2024;2024;N;Y;Y;2024;1;1;N;zaccharierisacher;
1641857;Liam;Robbins;Liam Robbins;Robbins, Liam;L. Robbins;liam-robbins;1999-07-12T00:00:00;Vanderbilt;USA;Vanderbilt/USA;7-0;250.0;0;;Center;Inactive;Y;0;;;;;liam_robbins;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;liamrobbins;
1629130;Duncan;Robinson;Duncan Robinson;Robinson, Duncan;D. Robinson;duncan-robinson;1994-04-22T00:00:00;Michigan;USA;Michigan/USA;06. Jul;215.0;6;55.0;Forward;Active;Y;1610612748;Heat;MIA;heat;Miami;duncan_robinson;2018;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;duncanrobinson;18154000.0
1629011;Mitchell;Robinson;Mitchell Robinson;Robinson, Mitchell;M. Robinson;mitchell-robinson;1998-04-01T00:00:00;Western Kentucky;USA;Western Kentucky/USA;7-0;240.0;6;23.0;Center-Forward;Active;Y;1610612752;Knicks;NYK;knicks;New York;mitchell_robinson;2018;2024;N;Y;Y;2018;2;36;N;mitchellrobinson;15681818.0
1631115;Orlando;Robinson;Orlando Robinson;Robinson, Orlando;O. Robinson;orlando-robinson;2000-07-10T00:00:00;Fresno State;USA;Fresno State/USA;06. Okt;235.0;2;;Center;Inactive;Y;0;;;;;orlando_robinson;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;orlandorobinson;1801769.0
1630526;Jeremiah;Robinson-Earl;Jeremiah Robinson-Earl;Robinson-Earl, Jeremiah;J. Robinson-Earl;jeremiah-robinson-earl;2000-11-03T00:00:00;Villanova;USA;Villanova/USA;06. Aug;240.0;3;50.0;Forward;Active;Y;1610612740;Pelicans;NOP;pelicans;New Orleans;jeremiah_robinson-earl;2021;2024;Y;Y;Y;2021;2;32;N;jeremiahrobinson-earl;2196970.0
1631223;David;Roddy;David Roddy;Roddy, David;D. Roddy;david-roddy;2001-03-27T00:00:00;Colorado State;USA;Colorado State/USA;06. Apr;255.0;2;45.0;Forward;Active;Y;1610612745;Rockets;HOU;rockets;Houston;david_roddy;2022;2024;Y;Y;Y;2022;1;23;N;davidroddy;2718240.0
1631157;Ryan;Rollins;Ryan Rollins;Rollins, Ryan;R. Rollins;ryan-rollins;2002-07-03T00:00:00;Toledo;USA;Toledo/USA;06. Mrz;180.0;2;13.0;Guard;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;ryan_rollins;2022;2024;Y;Y;Y;2022;2;44;N;ryanrollins;
1642050;Jackson;Rowe;Jackson Rowe;Rowe, Jackson;J. Rowe;jackson-rowe;1997-01-04T00:00:00;California State-Fullerton;Canada;California State-Fullerton/Canada;06. Jul;210.0;0;44.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;jackson_rowe;2024;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;jacksonrowe;
1626179;Terry;Rozier;Terry Rozier;Rozier, Terry;T. Rozier;terry-rozier;1994-03-17T00:00:00;Louisville;USA;Louisville/USA;06. Jan;190.0;9;2.0;Guard;Active;Y;1610612748;Heat;MIA;heat;Miami;terry_rozier;2015;2024;Y;Y;Y;2015;1;16;N;terryrozier;22205221.0
1641712;Rayan;Rupert;Rayan Rupert;Rupert, Rayan;R. Rupert;rayan-rupert;2004-05-31T00:00:00;New Zealand Breakers;France;New Zealand Breakers/France;06. Jun;195.0;1;21.0;Guard-Forward;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;rayan_rupert;2023;2024;Y;Y;Y;2023;2;43;N;rayanrupert;1119563.0
1626156;D'Angelo;Russell;D'Angelo Russell;Russell, D'Angelo;D. Russell;dangelo-russell;1996-02-23T00:00:00;Ohio State;USA;Ohio State/USA;06. Mrz;193.0;9;1.0;Guard;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;d'angelo_russell;2015;2024;N;Y;Y;2015;1;2;N;d'angelorussell;17307693.0
1630346;Matt;Ryan;Matt Ryan;Ryan, Matt;M. Ryan;matt-ryan;1997-04-17T00:00:00;Tennessee-Chattanooga;USA;Tennessee-Chattanooga/USA;06. Jun;215.0;3;;Forward;Inactive;Y;0;;;;;matt_ryan;2021;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;mattryan;
1627734;Domantas;Sabonis;Domantas Sabonis;Sabonis, Domantas;D. Sabonis;domantas-sabonis;1996-05-03T00:00:00;Gonzaga;Lithuania;Gonzaga/Lithuania;06. Okt;240.0;8;11.0;Forward-Center;Active;Y;1610612758;Kings;SAC;kings;Sacramento;domantas_sabonis;2016;2024;N;Y;Y;2016;1;11;N;domantassabonis;30600000.0
1642275;Tidjane;Salaün;Tidjane Salaün;Salaün, Tidjane;T. Salaün;tidjane-salaün;2005-08-10T00:00:00;Cholet;France;Cholet/France;06. Aug;207.0;0;31.0;Forward;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;tidjane_salaun;2024;2024;Y;Y;Y;2024;1;6;N;tidjanesalaün;
1641766;Adama;Sanogo;Adama Sanogo;Sanogo, Adama;A. Sanogo;adama-sanogo;2002-02-12T00:00:00;Connecticut;Mali;Connecticut/Mali;06. Sep;245.0;1;;Forward;Inactive;Y;0;;;;;adama_sanogo;2023;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;adamasanogo;
1630611;Gui;Santos;Gui Santos;Santos, Gui;G. Santos;gui-santos;2002-06-22T00:00:00;Minas;Brazil;Minas/Brazil;06. Jun;185.0;1;15.0;Forward;Active;Y;1610612744;Warriors;GSW;warriors;Golden State;gui_santos;2023;2024;Y;Y;Y;2022;2;55;N;guisantos;1029483.0
1642259;Alex;Sarr;Alex Sarr;Sarr, Alex;A. Sarr;alex-sarr;2005-04-26T00:00:00;Perth;France;Perth/France;7-0;205.0;0;20.0;Center;Active;Y;1610612764;Wizards;WAS;wizards;Washington;alexandre_sarr;2024;2024;N;Y;Y;2024;1;2;N;alexsarr;
1631204;Marcus;Sasser;Marcus Sasser;Sasser, Marcus;M. Sasser;marcus-sasser;2000-09-21T00:00:00;Houston;USA;Houston/USA;06. Feb;195.0;1;25.0;Guard;Active;Y;1610612765;Pistons;DET;pistons;Detroit;marcus_sasser;2023;2024;N;Y;Y;2023;1;25;N;marcussasser;2623680.0
1631248;Baylor;Scheierman;Baylor Scheierman;Scheierman, Baylor;B. Scheierman;baylor-scheierman;2000-09-26T00:00:00;Creighton;USA;Creighton/USA;06. Jun;205.0;0;55.0;Guard;Active;Y;1610612738;Celtics;BOS;celtics;Boston;baylor_scheierman;2024;2024;Y;Y;Y;2024;1;30;N;baylorscheierman;
203471;Dennis;Schröder;Dennis Schröder;Schröder, Dennis;D. Schröder;dennis-schröder;1993-09-15T00:00:00;Braunschweig;Germany;Braunschweig/Germany;06. Jan;175.0;11;17.0;Guard;Active;Y;1610612765;Pistons;DET;pistons;Detroit;dennis_schroder;2013;2024;Y;Y;Y;2013;1;17;N;dennisschröder;
1630578;Alperen;Sengun;Alperen Sengun;Sengun, Alperen;A. Sengun;alperen-sengun;2002-07-25T00:00:00;Besiktas;Turkey;Besiktas/Turkey;06. Nov;243.0;3;28.0;Center;Active;Y;1610612745;Rockets;HOU;rockets;Houston;alperen_sengun;2021;2024;N;Y;Y;2021;1;16;N;alperensengun;3536280.0
1641729;Brice;Sensabaugh;Brice Sensabaugh;Sensabaugh, Brice;B. Sensabaugh;brice-sensabaugh;2003-10-30T00:00:00;Ohio State;USA;Ohio State/USA;06. Mai;235.0;1;28.0;Forward;Active;Y;1610612762;Jazz;UTA;jazz;Utah;brice_sensabaugh;2023;2024;Y;Y;Y;2023;1;28;N;bricesensabaugh;2448600.0
1629012;Collin;Sexton;Collin Sexton;Sexton, Collin;C. Sexton;collin-sexton;1999-01-04T00:00:00;Alabama;USA;Alabama/USA;06. Mrz;190.0;6;2.0;Guard;Active;Y;1610612762;Jazz;UTA;jazz;Utah;collin_sexton;2018;2024;N;Y;Y;2018;1;8;N;collinsexton;17325000.0
1629013;Landry;Shamet;Landry Shamet;Shamet, Landry;L. Shamet;landry-shamet;1997-03-13T00:00:00;Wichita State;USA;Wichita State/USA;06. Apr;190.0;6;44.0;Guard;Active;Y;1610612752;Knicks;NYK;knicks;New York;landry_shamet;2018;2024;Y;Y;Y;2018;1;26;N;landryshamet;10250000.0
1630545;Terrence;Shannon Jr.;Terrence Shannon Jr.;Shannon Jr., Terrence;T. Shannon Jr.;terrence-shannon-jr;2000-07-30T00:00:00;Illinois;USA;Illinois/USA;06. Jun;215.0;0;0.0;Guard-Forward;Active;Y;1610612750;Timberwolves;MIN;timberwolves;Minnesota;terrence_shannon_jr;2024;2024;Y;Y;Y;2024;1;27;N;terrenceshannonjr.;
1630549;Day'Ron;Sharpe;Day'Ron Sharpe;Sharpe, Day'Ron;D. Sharpe;dayron-sharpe;2001-11-06T00:00:00;North Carolina;USA;North Carolina/USA;06. Sep;265.0;3;20.0;Center;Active;Y;1610612751;Nets;BKN;nets;Brooklyn;dayron_sharpe;2021;2024;Y;Y;Y;2021;1;29;N;day'ronsharpe;2210040.0
1631101;Shaedon;Sharpe;Shaedon Sharpe;Sharpe, Shaedon;S. Sharpe;shaedon-sharpe;2003-05-30T00:00:00;Kentucky;Canada;Kentucky/Canada;06. Mai;208.0;2;17.0;Guard;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;shaedon_sharpe;2022;2024;N;Y;Y;2022;1;7;N;shaedonsharpe;6313800.0
1642347;Jamal;Shead;Jamal Shead;Shead, Jamal;J. Shead;jamal-shead;2002-07-24T00:00:00;Houston;USA;Houston/USA;06. Jan;200.0;0;23.0;Guard;Active;Y;1610612761;Raptors;TOR;raptors;Toronto;jamal_shead;2024;2024;Y;Y;Y;2024;2;45;N;jamalshead;
1641767;Ben;Sheppard;Ben Sheppard;Sheppard, Ben;B. Sheppard;ben-sheppard;2001-07-16T00:00:00;Belmont;USA;Belmont/USA;06. Jun;190.0;1;26.0;Guard;Active;Y;1610612754;Pacers;IND;pacers;Indiana;ben_sheppard;2023;2024;Y;Y;Y;2023;1;26;N;bensheppard;2537160.0
1642263;Reed;Sheppard;Reed Sheppard;Sheppard, Reed;R. Sheppard;reed-sheppard;2004-06-24T00:00:00;Kentucky;USA;Kentucky/USA;06. Feb;185.0;0;15.0;Guard;Active;Y;1610612745;Rockets;HOU;rockets;Houston;reed_sheppard;2024;2024;Y;Y;Y;2024;1;3;N;reedsheppard;
1627783;Pascal;Siakam;Pascal Siakam;Siakam, Pascal;P. Siakam;pascal-siakam;1994-04-02T00:00:00;New Mexico State;Cameroon;New Mexico State/Cameroon;06. Aug;245.0;8;43.0;Forward;Active;Y;1610612754;Pacers;IND;pacers;Indiana;pascal_siakam;2016;2024;Y;Y;Y;2016;1;27;N;pascalsiakam;37893408.0
1627732;Ben;Simmons;Ben Simmons;Simmons, Ben;B. Simmons;ben-simmons;1996-07-20T00:00:00;Louisiana State;Australia;Louisiana State/Australia;06. Okt;240.0;6;25.0;Guard-Forward;Active;Y;1610612746;Clippers;LAC;clippers;LA;ben_simmons;2016;2024;N;Y;Y;2016;1;1;N;bensimmons;37893408.0
1629014;Anfernee;Simons;Anfernee Simons;Simons, Anfernee;A. Simons;anfernee-simons;1999-06-08T00:00:00;Edgewater HS (FL);USA;Edgewater HS (FL)/USA;06. Mrz;200.0;6;1.0;Guard;Active;Y;1610612757;Trail Blazers;POR;blazers;Portland;anfernee_simons;2018;2024;Y;Y;Y;2018;1;24;N;anferneesimons;24107143.0
1642354;KJ;Simpson;KJ Simpson;Simpson, KJ;K. Simpson;kj-simpson;2002-08-08T00:00:00;Colorado;USA;Colorado/USA;6-0;189.0;0;25.0;Guard;Active;Y;1610612766;Hornets;CHA;hornets;Charlotte;kj_simpson;2024;2024;Y;Y;Y;2024;2;42;N;kjsimpson;
1630579;Jericho;Sims;Jericho Sims;Sims, Jericho;J. Sims;jericho-sims;1998-10-20T00:00:00;Texas;USA;Texas/USA;06. Okt;250.0;3;0.0;Center;Active;Y;1610612749;Bucks;MIL;bucks;Milwaukee;jericho_sims;2021;2024;Y;Y;Y;2021;2;58;N;jerichosims;1927896.0
203935;Marcus;Smart;Marcus Smart;Smart, Marcus;M. Smart;marcus-smart;1994-03-06T00:00:00;Oklahoma State;USA;Oklahoma State/USA;06. Mrz;220.0;10;36.0;Guard;Active;Y;1610612764;Wizards;WAS;wizards;Washington;marcus_smart;2014;2024;Y;Y;Y;2014;1;6;N;marcussmart;18833712.0
1630696;Dru;Smith;Dru Smith;Smith, Dru;D. Smith;dru-smith;1997-12-30T00:00:00;Missouri;USA;Missouri/USA;06. Feb;203.0;2;12.0;Guard;Active;Y;1610612748;Heat;MIA;heat;Miami;dru_smith;2022;2024;Y;Y;Y;Undrafted;Undrafted;Undrafted;N;drusmith;1801769.0
1630188;Jalen;Smith;Jalen Smith;Smith, Jalen;J. Smith;jalen-smith;2000-03-16T00:00:00;Maryland;USA;Maryland/USA;06. Sep;215.0;4;7.0;Forward-Center;Active;Y;1610612741;Bulls;CHI;bulls;Chicago;jalen_smith;2020;2024;Y;Y;Y;2020;1;10;N;jalensmith;5604192.0
